,image,steering,is_flipped,random_shift,is_shift
10049,IMG/center_2016_12_01_13_44_07_398.jpg,-0.14520639999999999,False,0,False
10055,IMG/center_2016_12_01_13_44_07_701.jpg,0.0,False,0,False
10060, IMG/right_2016_12_01_13_44_08_916.jpg,-0.23,False,0,False
10064,IMG/center_2016_12_01_13_44_09_322.jpg,0.0,False,0,False
10066, IMG/right_2016_12_01_13_44_10_129.jpg,-0.26127411,False,0,False
10067,IMG/center_2016_12_01_13_44_10_129.jpg,-0.03127411,False,0,False
10068, IMG/left_2016_12_01_13_44_10_230.jpg,0.18923153,False,0,False
10069, IMG/right_2016_12_01_13_44_10_230.jpg,-0.27076847000000004,False,0,False
10071, IMG/left_2016_12_01_13_44_10_331.jpg,0.19872589000000002,False,0,False
10072, IMG/right_2016_12_01_13_44_10_331.jpg,-0.26127411,False,0,False
10073,IMG/center_2016_12_01_13_44_10_331.jpg,-0.03127411,False,0,False
10074, IMG/left_2016_12_01_13_44_10_432.jpg,0.19872589000000002,False,0,False
10075, IMG/right_2016_12_01_13_44_10_432.jpg,-0.26127411,False,0,False
10078, IMG/right_2016_12_01_13_44_10_533.jpg,-0.26127411,False,0,False
10080, IMG/left_2016_12_01_13_44_10_634.jpg,0.18923153,False,0,False
10081, IMG/right_2016_12_01_13_44_10_634.jpg,-0.27076847000000004,False,0,False
10083, IMG/left_2016_12_01_13_44_10_735.jpg,0.16074846,False,0,False
10085,IMG/center_2016_12_01_13_44_10_735.jpg,-0.06925154,False,0,False
10088,IMG/center_2016_12_01_13_44_10_836.jpg,-0.06925154,False,0,False
10090, IMG/right_2016_12_01_13_44_10_937.jpg,-0.29925154,False,0,False
10091,IMG/center_2016_12_01_13_44_10_937.jpg,-0.06925154,False,0,False
10092, IMG/left_2016_12_01_13_44_11_037.jpg,0.16074846,False,0,False
10095, IMG/left_2016_12_01_13_44_12_147.jpg,0.23,False,0,False
10098, IMG/left_2016_12_01_13_44_12_653.jpg,0.23,False,0,False
10099, IMG/right_2016_12_01_13_44_12_653.jpg,-0.23,False,0,False
10103,IMG/center_2016_12_01_13_44_13_868.jpg,-0.08824026,False,0,False
10104, IMG/left_2016_12_01_13_44_13_968.jpg,0.08479360000000002,False,0,False
10105, IMG/right_2016_12_01_13_44_13_968.jpg,-0.3752064,False,0,False
10106,IMG/center_2016_12_01_13_44_13_968.jpg,-0.14520639999999999,False,0,False
10107, IMG/left_2016_12_01_13_44_14_068.jpg,0.08479360000000002,False,0,False
10109,IMG/center_2016_12_01_13_44_14_068.jpg,-0.14520639999999999,False,0,False
10110, IMG/left_2016_12_01_13_44_14_169.jpg,0.08479360000000002,False,0,False
10114, IMG/right_2016_12_01_13_44_14_270.jpg,-0.3752064,False,0,False
10116, IMG/left_2016_12_01_13_44_15_192.jpg,0.23,False,0,False
10118,IMG/center_2016_12_01_13_44_15_192.jpg,0.0,False,0,False
10120, IMG/right_2016_12_01_13_44_15_697.jpg,-0.23,False,0,False
10121,IMG/center_2016_12_01_13_44_15_697.jpg,0.0,False,0,False
10122, IMG/left_2016_12_01_13_44_16_605.jpg,0.23,False,0,False
10123, IMG/right_2016_12_01_13_44_16_605.jpg,-0.23,False,0,False
10124,IMG/center_2016_12_01_13_44_16_605.jpg,0.0,False,0,False
10127,IMG/center_2016_12_01_13_44_17_114.jpg,0.0,False,0,False
10131, IMG/left_2016_12_01_13_44_17_419.jpg,0.23,False,0,False
10133,IMG/center_2016_12_01_13_44_17_419.jpg,0.0,False,0,False
10139,IMG/center_2016_12_01_13_44_19_139.jpg,0.0,False,0,False
10140, IMG/left_2016_12_01_13_44_19_240.jpg,0.2177146,False,0,False
10142,IMG/center_2016_12_01_13_44_19_240.jpg,-0.0122854,False,0,False
10143, IMG/left_2016_12_01_13_44_19_343.jpg,0.18923153,False,0,False
10144, IMG/right_2016_12_01_13_44_19_343.jpg,-0.27076847000000004,False,0,False
10148,IMG/center_2016_12_01_13_44_19_443.jpg,-0.0787459,False,0,False
10149, IMG/left_2016_12_01_13_44_19_544.jpg,0.14175974000000002,False,0,False
10150, IMG/right_2016_12_01_13_44_19_544.jpg,-0.31824026,False,0,False
10152, IMG/left_2016_12_01_13_44_19_646.jpg,0.11327670000000002,False,0,False
10153, IMG/right_2016_12_01_13_44_19_646.jpg,-0.3467233,False,0,False
10154,IMG/center_2016_12_01_13_44_19_646.jpg,-0.11672329999999999,False,0,False
10155, IMG/left_2016_12_01_13_44_19_748.jpg,0.10378230000000002,False,0,False
10156, IMG/right_2016_12_01_13_44_19_748.jpg,-0.35621769999999997,False,0,False
10159, IMG/right_2016_12_01_13_44_19_849.jpg,-0.3467233,False,0,False
10160,IMG/center_2016_12_01_13_44_19_849.jpg,-0.11672329999999999,False,0,False
10162, IMG/right_2016_12_01_13_44_19_951.jpg,-0.32773462,False,0,False
10164, IMG/left_2016_12_01_13_44_20_054.jpg,0.14175974000000002,False,0,False
10167, IMG/left_2016_12_01_13_44_20_155.jpg,0.22720895700000002,False,0,False
10170, IMG/left_2016_12_01_13_44_22_800.jpg,0.23,False,0,False
10174, IMG/right_2016_12_01_13_44_22_901.jpg,-0.28975719,False,0,False
10177, IMG/right_2016_12_01_13_44_23_004.jpg,-0.28975719,False,0,False
10183, IMG/right_2016_12_01_13_44_23_207.jpg,-0.28975719,False,0,False
10185, IMG/left_2016_12_01_13_44_23_307.jpg,0.17024281000000002,False,0,False
10189, IMG/right_2016_12_01_13_44_23_409.jpg,-0.28975719,False,0,False
10190,IMG/center_2016_12_01_13_44_23_409.jpg,-0.05975719,False,0,False
10191, IMG/left_2016_12_01_13_44_23_510.jpg,0.17024281000000002,False,0,False
10192, IMG/right_2016_12_01_13_44_23_510.jpg,-0.28975719,False,0,False
10193,IMG/center_2016_12_01_13_44_23_510.jpg,-0.05975719,False,0,False
10194, IMG/left_2016_12_01_13_44_23_611.jpg,0.18923153,False,0,False
10197, IMG/left_2016_12_01_13_44_23_713.jpg,0.2177146,False,0,False
10198, IMG/right_2016_12_01_13_44_23_713.jpg,-0.2422854,False,0,False
10199,IMG/center_2016_12_01_13_44_23_713.jpg,-0.0122854,False,0,False
10206, IMG/left_2016_12_01_13_44_24_016.jpg,0.2177146,False,0,False
10207, IMG/right_2016_12_01_13_44_24_016.jpg,-0.2422854,False,0,False
10208,IMG/center_2016_12_01_13_44_24_016.jpg,-0.0122854,False,0,False
10209, IMG/left_2016_12_01_13_44_24_119.jpg,0.2177146,False,0,False
10210, IMG/right_2016_12_01_13_44_24_119.jpg,-0.2422854,False,0,False
10212, IMG/left_2016_12_01_13_44_24_219.jpg,0.2177146,False,0,False
10214,IMG/center_2016_12_01_13_44_24_219.jpg,-0.0122854,False,0,False
10215, IMG/left_2016_12_01_13_44_24_320.jpg,0.2177146,False,0,False
10216, IMG/right_2016_12_01_13_44_24_320.jpg,-0.2422854,False,0,False
10218, IMG/left_2016_12_01_13_44_24_420.jpg,0.2177146,False,0,False
10219, IMG/right_2016_12_01_13_44_24_420.jpg,-0.2422854,False,0,False
10223,IMG/center_2016_12_01_13_44_24_522.jpg,-0.0122854,False,0,False
10224, IMG/left_2016_12_01_13_44_24_625.jpg,0.2177146,False,0,False
10227, IMG/left_2016_12_01_13_44_24_727.jpg,0.2177146,False,0,False
10228, IMG/right_2016_12_01_13_44_24_727.jpg,-0.2422854,False,0,False
10229,IMG/center_2016_12_01_13_44_24_727.jpg,-0.0122854,False,0,False
10230, IMG/left_2016_12_01_13_44_24_828.jpg,0.2177146,False,0,False
10231, IMG/right_2016_12_01_13_44_24_828.jpg,-0.2422854,False,0,False
10233, IMG/left_2016_12_01_13_44_24_930.jpg,0.2177146,False,0,False
10234, IMG/right_2016_12_01_13_44_24_930.jpg,-0.2422854,False,0,False
10237, IMG/right_2016_12_01_13_44_25_031.jpg,-0.2422854,False,0,False
10238,IMG/center_2016_12_01_13_44_25_031.jpg,-0.0122854,False,0,False
10239, IMG/left_2016_12_01_13_44_25_133.jpg,0.20822024,False,0,False
10240, IMG/right_2016_12_01_13_44_25_133.jpg,-0.25177976,False,0,False
10241,IMG/center_2016_12_01_13_44_25_133.jpg,-0.02177976,False,0,False
10242, IMG/left_2016_12_01_13_44_25_234.jpg,0.17973717,False,0,False
10244,IMG/center_2016_12_01_13_44_25_234.jpg,-0.05026283,False,0,False
10246, IMG/right_2016_12_01_13_44_25_334.jpg,-0.31824026,False,0,False
10248, IMG/left_2016_12_01_13_44_25_436.jpg,0.10378230000000002,False,0,False
10249, IMG/right_2016_12_01_13_44_25_436.jpg,-0.35621769999999997,False,0,False
10251, IMG/left_2016_12_01_13_44_25_539.jpg,0.08479360000000002,False,0,False
10252, IMG/right_2016_12_01_13_44_25_539.jpg,-0.3752064,False,0,False
10255, IMG/right_2016_12_01_13_44_25_641.jpg,-0.3752064,False,0,False
10258, IMG/right_2016_12_01_13_44_25_742.jpg,-0.3752064,False,0,False
10262,IMG/center_2016_12_01_13_44_25_844.jpg,-0.06925154,False,0,False
10263, IMG/left_2016_12_01_13_44_26_346.jpg,0.26305431,False,0,False
10264, IMG/right_2016_12_01_13_44_26_346.jpg,-0.19694569,False,0,False
10266, IMG/left_2016_12_01_13_44_26_448.jpg,0.28219137,False,0,False
10267, IMG/right_2016_12_01_13_44_26_448.jpg,-0.17780863000000002,False,0,False
10268,IMG/center_2016_12_01_13_44_26_448.jpg,0.05219137,False,0,False
10269, IMG/left_2016_12_01_13_44_26_550.jpg,0.28219137,False,0,False
10270, IMG/right_2016_12_01_13_44_26_550.jpg,-0.17780863000000002,False,0,False
10274,IMG/center_2016_12_01_13_44_26_651.jpg,0.05219137,False,0,False
10276, IMG/right_2016_12_01_13_44_26_752.jpg,-0.17780863000000002,False,0,False
10280,IMG/center_2016_12_01_13_44_26_854.jpg,0.05219137,False,0,False
10281, IMG/left_2016_12_01_13_44_27_964.jpg,0.18923153,False,0,False
10282, IMG/right_2016_12_01_13_44_27_964.jpg,-0.27076847000000004,False,0,False
10283,IMG/center_2016_12_01_13_44_27_964.jpg,-0.04076847,False,0,False
10284, IMG/left_2016_12_01_13_44_28_066.jpg,0.1512541,False,0,False
10288, IMG/right_2016_12_01_13_44_28_168.jpg,-0.5176218,False,0,False
10289,IMG/center_2016_12_01_13_44_28_168.jpg,-0.2876218,False,0,False
10290, IMG/left_2016_12_01_13_44_28_268.jpg,-0.05762179999999997,False,0,False
10291, IMG/right_2016_12_01_13_44_28_268.jpg,-0.5176218,False,0,False
10292,IMG/center_2016_12_01_13_44_28_268.jpg,-0.2876218,False,0,False
10294, IMG/right_2016_12_01_13_44_28_371.jpg,-0.5176218,False,0,False
10297, IMG/right_2016_12_01_13_44_28_473.jpg,-0.5176218,False,0,False
10303, IMG/right_2016_12_01_13_44_29_988.jpg,-0.23,False,0,False
10304,IMG/center_2016_12_01_13_44_29_988.jpg,0.0,False,0,False
10305, IMG/left_2016_12_01_13_44_30_595.jpg,0.18923153,False,0,False
10306, IMG/right_2016_12_01_13_44_30_595.jpg,-0.27076847000000004,False,0,False
10307,IMG/center_2016_12_01_13_44_30_595.jpg,-0.04076847,False,0,False
10310,IMG/center_2016_12_01_13_44_30_696.jpg,-0.09773462,False,0,False
10311, IMG/left_2016_12_01_13_44_30_797.jpg,0.09428800000000001,False,0,False
10312, IMG/right_2016_12_01_13_44_30_797.jpg,-0.36571200000000004,False,0,False
10313,IMG/center_2016_12_01_13_44_30_797.jpg,-0.135712,False,0,False
10317, IMG/left_2016_12_01_13_44_31_000.jpg,0.08479360000000002,False,0,False
10318, IMG/right_2016_12_01_13_44_31_000.jpg,-0.3752064,False,0,False
10321, IMG/right_2016_12_01_13_44_31_100.jpg,-0.3752064,False,0,False
10322,IMG/center_2016_12_01_13_44_31_100.jpg,-0.14520639999999999,False,0,False
10324, IMG/right_2016_12_01_13_44_31_202.jpg,-0.3752064,False,0,False
10325,IMG/center_2016_12_01_13_44_31_202.jpg,-0.14520639999999999,False,0,False
10326, IMG/left_2016_12_01_13_44_31_304.jpg,0.08479360000000002,False,0,False
10327, IMG/right_2016_12_01_13_44_31_304.jpg,-0.3752064,False,0,False
10329, IMG/left_2016_12_01_13_44_31_405.jpg,0.09428800000000001,False,0,False
10330, IMG/right_2016_12_01_13_44_31_405.jpg,-0.36571200000000004,False,0,False
10332, IMG/left_2016_12_01_13_44_31_506.jpg,0.10378230000000002,False,0,False
10333, IMG/right_2016_12_01_13_44_31_506.jpg,-0.35621769999999997,False,0,False
10335, IMG/left_2016_12_01_13_44_31_607.jpg,0.11327670000000002,False,0,False
10336, IMG/right_2016_12_01_13_44_31_607.jpg,-0.3467233,False,0,False
10337,IMG/center_2016_12_01_13_44_31_607.jpg,-0.11672329999999999,False,0,False
10338, IMG/left_2016_12_01_13_44_31_707.jpg,0.11327670000000002,False,0,False
10339, IMG/right_2016_12_01_13_44_31_707.jpg,-0.3467233,False,0,False
10340,IMG/center_2016_12_01_13_44_31_707.jpg,-0.11672329999999999,False,0,False
10341, IMG/left_2016_12_01_13_44_31_808.jpg,0.11327670000000002,False,0,False
10342, IMG/right_2016_12_01_13_44_31_808.jpg,-0.3467233,False,0,False
10344, IMG/left_2016_12_01_13_44_31_910.jpg,0.11327670000000002,False,0,False
10348, IMG/right_2016_12_01_13_44_32_011.jpg,-0.3467233,False,0,False
10349,IMG/center_2016_12_01_13_44_32_011.jpg,-0.11672329999999999,False,0,False
10350, IMG/left_2016_12_01_13_44_32_113.jpg,0.11327670000000002,False,0,False
10351, IMG/right_2016_12_01_13_44_32_113.jpg,-0.3467233,False,0,False
10354, IMG/right_2016_12_01_13_44_32_214.jpg,-0.3467233,False,0,False
10355,IMG/center_2016_12_01_13_44_32_214.jpg,-0.11672329999999999,False,0,False
10356, IMG/left_2016_12_01_13_44_32_316.jpg,0.17024281000000002,False,0,False
10358,IMG/center_2016_12_01_13_44_32_316.jpg,-0.05975719,False,0,False
10359, IMG/left_2016_12_01_13_44_32_418.jpg,0.20822024,False,0,False
10365, IMG/left_2016_12_01_13_44_32_825.jpg,0.23,False,0,False
10375, IMG/right_2016_12_01_13_44_33_532.jpg,-0.26127411,False,0,False
10376,IMG/center_2016_12_01_13_44_33_532.jpg,-0.03127411,False,0,False
10378, IMG/right_2016_12_01_13_44_33_633.jpg,-0.29925154,False,0,False
10379,IMG/center_2016_12_01_13_44_33_633.jpg,-0.06925154,False,0,False
10381, IMG/right_2016_12_01_13_44_33_734.jpg,-0.32773462,False,0,False
10385,IMG/center_2016_12_01_13_44_33_836.jpg,-0.14520639999999999,False,0,False
10386, IMG/left_2016_12_01_13_44_33_937.jpg,0.008838700000000033,False,0,False
10387, IMG/right_2016_12_01_13_44_33_937.jpg,-0.4511613,False,0,False
10390, IMG/right_2016_12_01_13_44_34_038.jpg,-0.5271161,False,0,False
10392, IMG/left_2016_12_01_13_44_34_139.jpg,-0.08610479999999995,False,0,False
10393, IMG/right_2016_12_01_13_44_34_139.jpg,-0.5461048,False,0,False
10395, IMG/left_2016_12_01_13_44_34_240.jpg,-0.08610479999999995,False,0,False
10396, IMG/right_2016_12_01_13_44_34_240.jpg,-0.5461048,False,0,False
10397,IMG/center_2016_12_01_13_44_34_240.jpg,-0.31610479999999996,False,0,False
10399, IMG/right_2016_12_01_13_44_34_340.jpg,-0.5366105,False,0,False
10400,IMG/center_2016_12_01_13_44_34_340.jpg,-0.3066105,False,0,False
10402, IMG/right_2016_12_01_13_44_34_441.jpg,-0.5176218,False,0,False
10405, IMG/right_2016_12_01_13_44_34_542.jpg,-0.46065560000000005,False,0,False
10407, IMG/left_2016_12_01_13_44_34_643.jpg,-0.0006556000000000062,False,0,False
10408, IMG/right_2016_12_01_13_44_34_643.jpg,-0.46065560000000005,False,0,False
10411, IMG/right_2016_12_01_13_44_34_744.jpg,-0.46065560000000005,False,0,False
10414, IMG/right_2016_12_01_13_44_34_846.jpg,-0.46065560000000005,False,0,False
10415,IMG/center_2016_12_01_13_44_34_846.jpg,-0.23065560000000002,False,0,False
10417, IMG/right_2016_12_01_13_44_34_947.jpg,-0.4511613,False,0,False
10418,IMG/center_2016_12_01_13_44_34_947.jpg,-0.22116129999999998,False,0,False
10419, IMG/left_2016_12_01_13_44_35_351.jpg,0.23,False,0,False
10420, IMG/right_2016_12_01_13_44_35_351.jpg,-0.23,False,0,False
10422, IMG/left_2016_12_01_13_44_35_452.jpg,0.23,False,0,False
10423, IMG/right_2016_12_01_13_44_35_452.jpg,-0.23,False,0,False
10425, IMG/left_2016_12_01_13_44_35_754.jpg,0.24391724,False,0,False
10429, IMG/right_2016_12_01_13_44_35_854.jpg,-0.1395345,False,0,False
10430,IMG/center_2016_12_01_13_44_35_854.jpg,0.09046549999999999,False,0,False
10433,IMG/center_2016_12_01_13_44_35_954.jpg,0.1287396,False,0,False
10434, IMG/left_2016_12_01_13_44_36_055.jpg,0.3204655,False,0,False
10435, IMG/right_2016_12_01_13_44_36_055.jpg,-0.1395345,False,0,False
10437, IMG/left_2016_12_01_13_44_36_458.jpg,0.20822024,False,0,False
10438, IMG/right_2016_12_01_13_44_36_458.jpg,-0.25177976,False,0,False
10439,IMG/center_2016_12_01_13_44_36_458.jpg,-0.02177976,False,0,False
10441, IMG/right_2016_12_01_13_44_36_560.jpg,-0.3752064,False,0,False
10443, IMG/left_2016_12_01_13_44_36_661.jpg,0.08479360000000002,False,0,False
10444, IMG/right_2016_12_01_13_44_36_661.jpg,-0.3752064,False,0,False
10447, IMG/right_2016_12_01_13_44_36_761.jpg,-0.3752064,False,0,False
10448,IMG/center_2016_12_01_13_44_36_761.jpg,-0.14520639999999999,False,0,False
10449, IMG/left_2016_12_01_13_44_36_863.jpg,0.10378230000000002,False,0,False
10450, IMG/right_2016_12_01_13_44_36_863.jpg,-0.35621769999999997,False,0,False
10451,IMG/center_2016_12_01_13_44_36_863.jpg,-0.1262177,False,0,False
10452, IMG/left_2016_12_01_13_44_36_965.jpg,0.10378230000000002,False,0,False
10453, IMG/right_2016_12_01_13_44_36_965.jpg,-0.35621769999999997,False,0,False
10454,IMG/center_2016_12_01_13_44_36_965.jpg,-0.1262177,False,0,False
10456, IMG/right_2016_12_01_13_44_37_067.jpg,-0.35621769999999997,False,0,False
10457,IMG/center_2016_12_01_13_44_37_067.jpg,-0.1262177,False,0,False
10458, IMG/left_2016_12_01_13_44_37_168.jpg,0.10378230000000002,False,0,False
10459, IMG/right_2016_12_01_13_44_37_168.jpg,-0.35621769999999997,False,0,False
10460,IMG/center_2016_12_01_13_44_37_168.jpg,-0.1262177,False,0,False
10462, IMG/right_2016_12_01_13_44_37_270.jpg,-0.3467233,False,0,False
10463,IMG/center_2016_12_01_13_44_37_270.jpg,-0.11672329999999999,False,0,False
10464, IMG/left_2016_12_01_13_44_37_371.jpg,0.13226538000000002,False,0,False
10465, IMG/right_2016_12_01_13_44_37_371.jpg,-0.32773462,False,0,False
10467, IMG/left_2016_12_01_13_44_37_472.jpg,0.17973717,False,0,False
10470, IMG/left_2016_12_01_13_44_37_878.jpg,0.23,False,0,False
10475,IMG/center_2016_12_01_13_44_38_182.jpg,-0.05975719,False,0,False
10477, IMG/right_2016_12_01_13_44_38_282.jpg,-0.32773462,False,0,False
10478,IMG/center_2016_12_01_13_44_38_282.jpg,-0.09773462,False,0,False
10480, IMG/right_2016_12_01_13_44_38_384.jpg,-0.32773462,False,0,False
10481,IMG/center_2016_12_01_13_44_38_384.jpg,-0.09773462,False,0,False
10483, IMG/right_2016_12_01_13_44_38_485.jpg,-0.32773462,False,0,False
10485, IMG/left_2016_12_01_13_44_38_587.jpg,0.14175974000000002,False,0,False
10486, IMG/right_2016_12_01_13_44_38_587.jpg,-0.31824026,False,0,False
10487,IMG/center_2016_12_01_13_44_38_587.jpg,-0.08824026,False,0,False
10488, IMG/left_2016_12_01_13_44_38_690.jpg,0.14175974000000002,False,0,False
10490,IMG/center_2016_12_01_13_44_38_690.jpg,-0.08824026,False,0,False
10491, IMG/left_2016_12_01_13_44_38_790.jpg,0.14175974000000002,False,0,False
10495, IMG/right_2016_12_01_13_44_38_891.jpg,-0.31824026,False,0,False
10496,IMG/center_2016_12_01_13_44_38_891.jpg,-0.08824026,False,0,False
10497, IMG/left_2016_12_01_13_44_38_992.jpg,0.14175974000000002,False,0,False
10498, IMG/right_2016_12_01_13_44_38_992.jpg,-0.31824026,False,0,False
10499,IMG/center_2016_12_01_13_44_38_992.jpg,-0.08824026,False,0,False
10501, IMG/right_2016_12_01_13_44_39_093.jpg,-0.28975719,False,0,False
10503, IMG/left_2016_12_01_13_44_40_004.jpg,0.2177146,False,0,False
10504, IMG/right_2016_12_01_13_44_40_004.jpg,-0.2422854,False,0,False
10505,IMG/center_2016_12_01_13_44_40_004.jpg,-0.0122854,False,0,False
10507, IMG/right_2016_12_01_13_44_40_105.jpg,-0.29925154,False,0,False
10509, IMG/left_2016_12_01_13_44_40_206.jpg,0.1512541,False,0,False
10510, IMG/right_2016_12_01_13_44_40_206.jpg,-0.3087459,False,0,False
10512, IMG/left_2016_12_01_13_44_40_307.jpg,0.1512541,False,0,False
10513, IMG/right_2016_12_01_13_44_40_307.jpg,-0.3087459,False,0,False
10516, IMG/right_2016_12_01_13_44_40_408.jpg,-0.3087459,False,0,False
10518, IMG/left_2016_12_01_13_44_40_510.jpg,0.1512541,False,0,False
10519, IMG/right_2016_12_01_13_44_40_510.jpg,-0.3087459,False,0,False
10524, IMG/left_2016_12_01_13_44_41_729.jpg,0.17024281000000002,False,0,False
10526,IMG/center_2016_12_01_13_44_41_729.jpg,-0.05975719,False,0,False
10527, IMG/left_2016_12_01_13_44_41_830.jpg,0.1512541,False,0,False
10528, IMG/right_2016_12_01_13_44_41_830.jpg,-0.3087459,False,0,False
10531, IMG/right_2016_12_01_13_44_41_930.jpg,-0.3087459,False,0,False
10533, IMG/left_2016_12_01_13_44_42_031.jpg,0.14175974000000002,False,0,False
10534, IMG/right_2016_12_01_13_44_42_031.jpg,-0.31824026,False,0,False
10537, IMG/right_2016_12_01_13_44_42_136.jpg,-0.32773462,False,0,False
10539, IMG/left_2016_12_01_13_44_42_236.jpg,0.13226538000000002,False,0,False
10540, IMG/right_2016_12_01_13_44_42_236.jpg,-0.32773462,False,0,False
10541,IMG/center_2016_12_01_13_44_42_236.jpg,-0.09773462,False,0,False
10542, IMG/left_2016_12_01_13_44_42_337.jpg,0.14175974000000002,False,0,False
10543, IMG/right_2016_12_01_13_44_42_337.jpg,-0.31824026,False,0,False
10544,IMG/center_2016_12_01_13_44_42_337.jpg,-0.08824026,False,0,False
10549, IMG/right_2016_12_01_13_44_44_355.jpg,-0.23,False,0,False
10554, IMG/left_2016_12_01_13_44_45_980.jpg,0.20822024,False,0,False
10555, IMG/right_2016_12_01_13_44_45_980.jpg,-0.25177976,False,0,False
10558, IMG/right_2016_12_01_13_44_46_080.jpg,-0.337229,False,0,False
10559,IMG/center_2016_12_01_13_44_46_080.jpg,-0.10722899999999999,False,0,False
10561, IMG/right_2016_12_01_13_44_46_180.jpg,-0.3467233,False,0,False
10563, IMG/left_2016_12_01_13_44_46_281.jpg,0.11327670000000002,False,0,False
10564, IMG/right_2016_12_01_13_44_46_281.jpg,-0.3467233,False,0,False
10565,IMG/center_2016_12_01_13_44_46_281.jpg,-0.11672329999999999,False,0,False
10566, IMG/left_2016_12_01_13_44_46_382.jpg,0.11327670000000002,False,0,False
10567, IMG/right_2016_12_01_13_44_46_382.jpg,-0.3467233,False,0,False
10568,IMG/center_2016_12_01_13_44_46_382.jpg,-0.11672329999999999,False,0,False
10569, IMG/left_2016_12_01_13_44_46_483.jpg,0.1512541,False,0,False
10570, IMG/right_2016_12_01_13_44_46_483.jpg,-0.3087459,False,0,False
10572, IMG/left_2016_12_01_13_44_46_993.jpg,0.24391724,False,0,False
10573, IMG/right_2016_12_01_13_44_46_993.jpg,-0.21608276,False,0,False
10576, IMG/right_2016_12_01_13_44_47_093.jpg,-0.20651423000000002,False,0,False
10577,IMG/center_2016_12_01_13_44_47_093.jpg,0.02348577,False,0,False
10578, IMG/left_2016_12_01_13_44_47_195.jpg,0.24391724,False,0,False
10579, IMG/right_2016_12_01_13_44_47_195.jpg,-0.21608276,False,0,False
10580,IMG/center_2016_12_01_13_44_47_195.jpg,0.01391724,False,0,False
10582, IMG/right_2016_12_01_13_44_47_297.jpg,-0.20651423000000002,False,0,False
10583,IMG/center_2016_12_01_13_44_47_297.jpg,0.02348577,False,0,False
10584, IMG/left_2016_12_01_13_44_47_399.jpg,0.3204655,False,0,False
10586,IMG/center_2016_12_01_13_44_47_399.jpg,0.09046549999999999,False,0,False
10587, IMG/left_2016_12_01_13_44_47_499.jpg,0.3204655,False,0,False
10590, IMG/left_2016_12_01_13_44_47_599.jpg,0.3204655,False,0,False
10591, IMG/right_2016_12_01_13_44_47_599.jpg,-0.1395345,False,0,False
10593, IMG/left_2016_12_01_13_44_47_700.jpg,0.3204655,False,0,False
10596, IMG/left_2016_12_01_13_44_47_802.jpg,0.2917599,False,0,False
10599, IMG/left_2016_12_01_13_44_49_014.jpg,0.17024281000000002,False,0,False
10603, IMG/right_2016_12_01_13_44_49_114.jpg,-0.337229,False,0,False
10606, IMG/right_2016_12_01_13_44_49_215.jpg,-0.337229,False,0,False
10609, IMG/right_2016_12_01_13_44_49_316.jpg,-0.337229,False,0,False
10610,IMG/center_2016_12_01_13_44_49_316.jpg,-0.10722899999999999,False,0,False
10612, IMG/right_2016_12_01_13_44_49_418.jpg,-0.337229,False,0,False
10614, IMG/left_2016_12_01_13_44_49_518.jpg,0.1512541,False,0,False
10615, IMG/right_2016_12_01_13_44_49_518.jpg,-0.3087459,False,0,False
10622,IMG/center_2016_12_01_13_44_51_042.jpg,0.0,False,0,False
10623, IMG/left_2016_12_01_13_44_51_560.jpg,0.23,False,0,False
10626, IMG/left_2016_12_01_13_44_52_071.jpg,0.23,False,0,False
10628,IMG/center_2016_12_01_13_44_52_071.jpg,0.0,False,0,False
10631,IMG/center_2016_12_01_13_44_52_276.jpg,0.0,False,0,False
10637,IMG/center_2016_12_01_13_44_54_112.jpg,-0.06925154,False,0,False
10638, IMG/left_2016_12_01_13_44_54_214.jpg,0.14175974000000002,False,0,False
10640,IMG/center_2016_12_01_13_44_54_214.jpg,-0.08824026,False,0,False
10642, IMG/right_2016_12_01_13_44_54_316.jpg,-0.31824026,False,0,False
10644, IMG/left_2016_12_01_13_44_54_419.jpg,0.13226538000000002,False,0,False
10645, IMG/right_2016_12_01_13_44_54_419.jpg,-0.32773462,False,0,False
10647, IMG/left_2016_12_01_13_44_54_521.jpg,0.14175974000000002,False,0,False
10648, IMG/right_2016_12_01_13_44_54_521.jpg,-0.31824026,False,0,False
10653, IMG/left_2016_12_01_13_44_54_727.jpg,0.1512541,False,0,False
10655,IMG/center_2016_12_01_13_44_54_727.jpg,-0.0787459,False,0,False
10656, IMG/left_2016_12_01_13_44_54_828.jpg,0.1512541,False,0,False
10657, IMG/right_2016_12_01_13_44_54_828.jpg,-0.3087459,False,0,False
10658,IMG/center_2016_12_01_13_44_54_828.jpg,-0.0787459,False,0,False
10659, IMG/left_2016_12_01_13_44_54_931.jpg,0.1512541,False,0,False
10660, IMG/right_2016_12_01_13_44_54_931.jpg,-0.3087459,False,0,False
10661,IMG/center_2016_12_01_13_44_54_931.jpg,-0.0787459,False,0,False
10663, IMG/right_2016_12_01_13_44_55_031.jpg,-0.31824026,False,0,False
10664,IMG/center_2016_12_01_13_44_55_031.jpg,-0.08824026,False,0,False
10666, IMG/right_2016_12_01_13_44_55_133.jpg,-0.3467233,False,0,False
10667,IMG/center_2016_12_01_13_44_55_133.jpg,-0.11672329999999999,False,0,False
10669, IMG/right_2016_12_01_13_44_55_235.jpg,-0.38470079999999995,False,0,False
